AE_Gujarat_2012
Assembly_No,Year,month,DelimID,Poll_No,District_Name,Sub_Region,Constituency_Name,Constituency_No,Constituency_Type,Candidate,Sex,Age,Party,Position,Candidate_Type,Votes,Electors,Valid_Votes,Vote_Share_Percentage,Margin,Margin_Percentage,Turnout_Percentage,N_Cand,ENOP,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,Deposit_Lost,pid,Party_Type_TCPD,Party_ID,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
12,2012,12,4,0,Ahmedabad,North Gujarat,VIRAMGAM,39,GEN,TEJASHREEBEN DILIPKUMAR PATEL,F,48,INC,1,GEN,84930,241217,160985,52.76,16983,10.55,66.74,5,2.17,TRUE,2,INC,3482,MANDAL,FALSE,TRUE,1,FALSE,FALSE,TRUE,no,AEGJ11960,National Party,3482,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,VIRAMGAM,39,GEN,PRAGJIBHAI NARANBHAI PATEL,M,60,BJP,2,GEN,67947,241217,160985,42.21,63904,39.7,66.74,5,2.17,TRUE,3,BJP,1605,MANDAL,FALSE,TRUE,2,FALSE,TRUE,TRUE,no,AEGJ10874,National Party,1605,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,VIRAMGAM,39,GEN,VAGHELA KISHORBHAI MAHOBATSINH,M,47,IND,3,GEN,4043,241217,160985,2.51,1994,1.24,66.74,5,2.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13085,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,VIRAMGAM,39,GEN,MAKWANA GABHUBHAI AMTHABHAI,M,33,LJP,4,GEN,2049,241217,160985,1.27,33,0.02,66.74,5,2.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13086,State-based Party (Other State),5029,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,VIRAMGAM,39,GEN,VAGHELA MAHENDRASHINH ANADABHAI,M,42,BSP,5,GEN,2016,241217,160985,1.25,0,0,66.74,5,2.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13087,State-based Party (Other State),16651,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,SANAND,40,GEN,KARAMSIBHAI VIRJIBHAI PATEL,M,57,INC,1,GEN,73453,207337,153772,47.77,4148,2.7,74.17,8,2.33,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,no,AEGJ13093,National Party,3482,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,SANAND,40,GEN,KAMABHAI GAGJIBHAI RATHOD,M,46,BJP,2,GEN,69305,207337,153772,45.07,64976,42.25,74.17,8,2.33,TRUE,2,BJP,1605,VIRAMGAM,FALSE,TRUE,1,FALSE,TRUE,TRUE,no,AEGJ13090,National Party,1605,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,SANAND,40,GEN,VAGHELA ALPESHSINH SURUBHA,M,35,IND,3,GEN,4329,207337,153772,2.82,1940,1.26,74.17,8,2.33,TRUE,2,IND,10809,DHOLKA,FALSE,TRUE,0,FALSE,FALSE,TRUE,yes,AEGJ11949,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,SANAND,40,GEN,SHAH JAYESHBHAI MAHESHBHAI,M,42,BSP,4,GEN,2389,207337,153772,1.55,880,0.57,74.17,8,2.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13092,State-based Party (Other State),16651,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,SANAND,40,GEN,PATHAN JAFRATKHAN JORAVARKHAN,M,39,IND,5,GEN,1509,207337,153772,0.98,3,0,74.17,8,2.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13097,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,SANAND,40,GEN,DHARMENDRABHAI DASHRATHBHAI PATEL,M,37,GPP,6,GEN,1506,207337,153772,0.98,815,0.53,74.17,8,2.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13094,Local Party,3167,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,SANAND,40,GEN,PAGI GANPATBHAI MAVJIBHAI,M,46,IND,7,GEN,691,207337,153772,0.45,101,0.07,74.17,8,2.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13095,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,SANAND,40,GEN,TALPADA KOLI VIRAMBHAI RUPABHAI,M,42,IND,8,GEN,590,207337,153772,0.38,0,0,74.17,8,2.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13096,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,GHATLODIA,41,GEN,ANANDIBEN MAFATBHAI PATEL,F,71,BJP,1,GEN,154599,286157,207476,74.51,110395,53.21,72.5,9,1.64,TRUE,4,BJP,1605,PATAN,FALSE,TRUE,4,FALSE,TRUE,TRUE,no,AEGJ11043,National Party,1605,Post Graduate,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,GHATLODIA,41,GEN,RAMESHBHAI PRAHLADBHAI PATEL (DUDHWALA),M,60,INC,2,GEN,44204,286157,207476,21.31,41375,19.94,72.5,9,1.64,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,no,AEGJ13102,National Party,3482,Graduate,Business,Real Estate or Builder or Developer or Construction,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,GHATLODIA,41,GEN,CHIRAGBHAI BHARATBHAI PATEL,M,36,GPP,3,GEN,2829,286157,207476,1.36,593,0.29,72.5,9,1.64,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13101,Local Party,3167,Graduate,Business,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,GHATLODIA,41,GEN,RAHUL CHIMANBHAI MAHETA,M,44,IND,4,GEN,2236,286157,207476,1.08,475,0.23,72.5,9,1.64,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,GEGJ2735,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,GHATLODIA,41,GEN,DODLA RAJUBHAI TEJABHAI,M,31,BSP,5,GEN,1761,286157,207476,0.85,1175,0.57,72.5,9,1.64,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13098,State-based Party (Other State),16651,5th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,GHATLODIA,41,GEN,GUNJAN BIPINCHANDRA PATEL,M,27,IND,6,GEN,586,286157,207476,0.28,109,0.05,72.5,9,1.64,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13104,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,GHATLODIA,41,GEN,THAKOR CHANDRASINH JAVANSINH,M,48,IND,7,GEN,477,286157,207476,0.23,39,0.02,72.5,9,1.64,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13105,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,GHATLODIA,41,GEN,AKASH DEVKINADAN BANGA,M,39,IND,8,GEN,438,286157,207476,0.21,92,0.04,72.5,9,1.64,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13099,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,GHATLODIA,41,GEN,JATINKUMAR CHHOTUBHAI GAJJAR,M,37,IND,9,GEN,346,286157,207476,0.17,0,0,72.5,9,1.64,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13106,Independents,10809,Others,Salaried Work or Employed,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,VEJALPUR,42,GEN,CHAUHAN KISHORSINH BABULAL (KISHOR CHAUHAN),M,54,BJP,1,GEN,113507,273428,194988,58.21,40985,21.02,71.31,14,2.08,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,no,AEGJ13114,National Party,1605,10th Pass,Business,Real Estate or Builder or Developer or Construction,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,VEJALPUR,42,GEN,PATHAN MURTUJAKHAN AKBAR KHAN,M,52,INC,2,GEN,72522,273428,194988,37.19,70358,36.08,71.31,14,2.08,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,no,AEGJ13107,National Party,3482,Graduate,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,VEJALPUR,42,GEN,KSHATRIY BIRJU MOTISINH,M,31,IND,3,GEN,2164,273428,194988,1.11,31,0.02,71.31,14,2.08,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13113,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,VEJALPUR,42,GEN,DIPAKKUMAR NAVRANGBHAI KIRATSATA (DIPAK JOSHI),M,41,GPP,4,GEN,2133,273428,194988,1.09,1254,0.64,71.31,14,2.08,TRUE,2,BJSH,1452,JAMNAGAR,FALSE,FALSE,0,TRUE,FALSE,TRUE,yes,AEGJ11664,Local Party,3167,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,VEJALPUR,42,GEN,JASHWANTBHAI RAMJIBHAI MAKWANA,M,55,BSP,5,GEN,879,273428,194988,0.45,39,0.02,71.31,14,2.08,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13109,State-based Party (Other State),16651,Graduate,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,VEJALPUR,42,GEN,AJAYBHAI KANUBHAI JOSHI,M,44,LJP,6,GEN,840,273428,194988,0.43,85,0.04,71.31,14,2.08,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13120,State-based Party (Other State),5029,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,VEJALPUR,42,GEN,SHAIKH SHAKIRHUSEN NAJIRBHAI,M,40,SP,7,GEN,755,273428,194988,0.39,254,0.13,71.31,14,2.08,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13117,State-based Party (Other State),7425,10th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,VEJALPUR,42,GEN,SALIMBHAI AJMERI TOURWALE,M,46,IND,8,GEN,501,273428,194988,0.26,37,0.02,71.31,14,2.08,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13118,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,VEJALPUR,42,GEN,SHAHENAZ JAMALBHAI MALEK,F,43,IND,9,GEN,464,273428,194988,0.24,11,0.01,71.31,14,2.08,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13112,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,VEJALPUR,42,GEN,DIPAK DHULABHAI VAGHELA(THAKOR),M,32,IND,10,GEN,453,273428,194988,0.23,153,0.08,71.31,14,2.08,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13108,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,VEJALPUR,42,GEN,KAUSHARALI FAIYAZALI SAIYED,M,36,SP(I),11,GEN,300,273428,194988,0.15,127,0.07,71.31,14,2.08,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13116,Local Party,8030,Graduate,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,VEJALPUR,42,GEN,AARIF FOJI,M,38,IND,12,GEN,173,273428,194988,0.09,17,0.01,71.31,14,2.08,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13110,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,VEJALPUR,42,GEN,SOLANKI TRIBHOVANDAS CHANDULAL,M,49,JD(U),13,GEN,156,273428,194988,0.08,15,0.01,71.31,14,2.08,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13119,State-based Party (Other State),11002,10th Pass,Business,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,VEJALPUR,42,GEN,VIKRAMSINH JATUBHA PARMAR,M,37,VHS,14,GEN,141,273428,194988,0.07,0,0,71.31,14,2.08,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13115,Local Party,8503,Graduate,Business,Trader,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,VATVA,43,GEN,PRADIPSINH BHAGWATSINH JADEJA,M,50,BJP,1,GEN,95580,230317,159479,59.93,46932,29.43,69.24,15,2.22,TRUE,3,BJP,1605,ASARWA,FALSE,TRUE,3,FALSE,TRUE,TRUE,no,AEGJ10930,National Party,1605,Graduate,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,VATVA,43,GEN,ATULKUMAR RAVJIBHAI PATEL,M,47,INC,2,GEN,48648,230317,159479,30.5,44015,27.6,69.24,15,2.22,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,no,AEGJ13125,National Party,3482,12th Pass,Agriculture,,Social Work,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,VATVA,43,GEN,BHARWAD SHAILESHBHAI GANDABHAI,M,36,NCP,3,GEN,4633,230317,159479,2.91,2029,1.27,69.24,15,2.22,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13126,State-based Party (Other State),5792,8th Pass,Business,Agricultural Business,Agriculture,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,VATVA,43,GEN,SANDHI DAUD ISMAIL,M,43,IND,4,GEN,2604,230317,159479,1.63,327,0.21,69.24,15,2.22,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13132,Independents,10809,5th Pass,Business,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,VATVA,43,GEN,PATHAN MOMINKHAN ASHRAF KHAN,M,57,IND,5,GEN,2277,230317,159479,1.43,833,0.52,69.24,15,2.22,TRUE,2,IND,10809,DASKROI,FALSE,TRUE,0,FALSE,FALSE,FALSE,yes,AEGJ9769,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,VATVA,43,GEN,VINODKUMAR DHANJIBHAI PATEL,M,44,GPP,6,GEN,1444,230317,159479,0.91,169,0.11,69.24,15,2.22,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13129,Local Party,3167,Graduate,Education,Principal or Administrator,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,VATVA,43,GEN,SAIYAD AYUBALI BARKATALI,M,46,IND,7,GEN,1275,230317,159479,0.8,669,0.42,69.24,15,2.22,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13130,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,VATVA,43,GEN,SAIYAD RASULMIYA SAIYADMIYA,M,53,IND,8,GEN,606,230317,159479,0.38,67,0.04,69.24,15,2.22,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13127,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,VATVA,43,GEN,VARMA RAMKIRTI JAYRAM,M,49,BSP,9,GEN,539,230317,159479,0.34,133,0.08,69.24,15,2.22,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13134,State-based Party (Other State),16651,12th Pass,Business,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,VATVA,43,GEN,TANMANBEN  GHANSHYAMBHAI NAGAR,F,52,IND,10,GEN,406,230317,159479,0.25,23,0.01,69.24,15,2.22,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13124,Independents,10809,5th Pass,Social Work,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,VATVA,43,GEN,PREM YOGENDRABHAI THAKKAR,M,28,IND,11,GEN,383,230317,159479,0.24,64,0.04,69.24,15,2.22,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13135,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,VATVA,43,GEN,ANSARI MOHMADRASHID NURISLAM,M,35,IND,12,GEN,319,230317,159479,0.2,4,0,69.24,15,2.22,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13128,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,VATVA,43,GEN,KANSARA KIRANBHAI SOMABHAI,M,51,SP,13,GEN,315,230317,159479,0.2,54,0.03,69.24,15,2.22,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13123,State-based Party (Other State),7425,Graduate,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,VATVA,43,GEN,AJMERI  ILIYAS GANIBHAI,M,35,IND,14,GEN,261,230317,159479,0.16,72,0.05,69.24,15,2.22,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13121,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,VATVA,43,GEN,SURESHBHAI MAHAVIRBHAI YADAV,M,43,JD(U),15,GEN,189,230317,159479,0.12,0,0,69.24,15,2.22,TRUE,2,SP,7425,DASKROI,FALSE,FALSE,0,TRUE,FALSE,FALSE,yes,AEGJ10892,State-based Party (Other State),11002,10th Pass,Business,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,ELLIS BRIDGE,44,GEN,SHRI RAKESH SHAH,M,50,BJP,1,GEN,106631,223386,151093,70.57,76672,50.74,67.64,7,1.85,TRUE,2,BJP,1605,ELLIS BRIDGE,TRUE,TRUE,2,FALSE,TRUE,TRUE,no,AEGJ11999,National Party,1605,Graduate,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,ELLIS BRIDGE,44,GEN,KAMLESHKUMAR BABULAL SHAH,M,56,INC,2,GEN,29959,223386,151093,19.83,20884,13.82,67.64,7,1.85,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,no,AEGJ13138,National Party,3482,Graduate Professional,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,ELLIS BRIDGE,44,GEN,PANDYA JAGRUTIBEN HARENBHAI,F,46,GPP,3,GEN,9075,223386,151093,6.01,5949,3.94,67.64,7,1.85,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13139,Local Party,3167,Graduate,Other,Household,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,ELLIS BRIDGE,44,GEN,SOLANKI MALABHAI HIRABHAI,M,32,LJP,4,GEN,3126,223386,151093,2.07,2200,1.46,67.64,7,1.85,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13136,State-based Party (Other State),5029,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,ELLIS BRIDGE,44,GEN,CHAVDA ILABEN JESINGBHAI,F,37,BSP,5,GEN,926,223386,151093,0.61,159,0.11,67.64,7,1.85,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13140,State-based Party (Other State),16651,Literate,Business,Private Company,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,ELLIS BRIDGE,44,GEN,GUPTA DIPTIBEN VIPULBHAI,F,37,SP,6,GEN,767,223386,151093,0.51,158,0.1,67.64,7,1.85,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13142,State-based Party (Other State),7425,Graduate Professional,Small Business or Self-employed,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,ELLIS BRIDGE,44,GEN,BHAVIK RAJA,M,33,SUCI,7,GEN,609,223386,151093,0.4,0,0,67.64,7,1.85,TRUE,2,IND,10809,ELLIS BRIDGE,TRUE,FALSE,0,FALSE,FALSE,TRUE,yes,AEGJ12002,State-based Party (Other State),8082,Graduate,Social Work,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,NARANPURA,45,GEN,AMITBHAI ANILCHANDRA SHAH (AMIT SHAH),M,48,BJP,1,GEN,103988,213865,150160,69.25,63335,42.18,70.21,10,1.82,TRUE,5,BJP,1605,SARKHEJ,FALSE,TRUE,5,FALSE,TRUE,TRUE,no,AEGJ100281,National Party,1605,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,NARANPURA,45,GEN,DR. JITUBHAI B. PATEL,M,52,INC,2,GEN,40653,213865,150160,27.07,39166,26.08,70.21,10,1.82,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,no,AEGJ13144,National Party,3482,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,NARANPURA,45,GEN,HIMANSHU VIKRAMBHAI SHAH,M,36,IND,3,GEN,1487,213865,150160,0.99,127,0.08,70.21,10,1.82,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13145,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,NARANPURA,45,GEN,KANJIBHAI LAKHUBHAI RESHIA,M,43,BSP,4,GEN,1360,213865,150160,0.91,471,0.31,70.21,10,1.82,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13149,State-based Party (Other State),16651,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,NARANPURA,45,GEN,VITTHALBHAI HIRABHAI PARMAR,M,35,LJP,5,GEN,889,213865,150160,0.59,231,0.15,70.21,10,1.82,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13151,State-based Party (Other State),5029,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,NARANPURA,45,GEN,KAMLESHBHAI BABUBHAI DHAVAL,M,31,JD(U),6,GEN,658,213865,150160,0.44,315,0.21,70.21,10,1.82,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13147,State-based Party (Other State),11002,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,NARANPURA,45,GEN,RANCHHODLAL MANILAL PARMAR,M,65,IND,7,GEN,343,213865,150160,0.23,64,0.04,70.21,10,1.82,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13143,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,NARANPURA,45,GEN,CHANDUBHAI JUHAJI THAKOR,M,45,IND,8,GEN,279,213865,150160,0.19,26,0.02,70.21,10,1.82,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13152,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,NARANPURA,45,GEN,MOHANBHAI PIRAJI SALAT (BAVRI),M,55,IND,9,GEN,253,213865,150160,0.17,3,0,70.21,10,1.82,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13148,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,NARANPURA,45,GEN,RASIKBHAI NANJIBHAI PARMAR,M,42,IND,10,GEN,250,213865,150160,0.17,0,0,70.21,10,1.82,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13150,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,NIKOL,46,GEN,PANCHAL JAGDISH ISHWARBHAI,M,39,BJP,1,GEN,88286,212460,143994,61.31,48712,33.83,67.77,14,2.17,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,no,AEGJ13154,National Party,1605,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,NIKOL,46,GEN,GHORI NARSINHBHAI JAYRAMBHAI,M,56,INC,2,GEN,39574,212460,143994,27.48,34366,23.87,67.77,14,2.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,no,AEGJ13165,National Party,3482,5th Pass,Business,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,NIKOL,46,GEN,ANSARI LIYAKATALI AAMIRAHMAD,M,51,NCP,3,GEN,5208,212460,143994,3.62,338,0.23,67.77,14,2.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13156,State-based Party (Other State),5792,8th Pass,Business,Transport,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,NIKOL,46,GEN,DR. VASANT B. PATEL,M,42,GPP,4,GEN,4870,212460,143994,3.38,3346,2.32,67.77,14,2.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13162,Local Party,3167,Post Graduate,Liberal Profession or Professional,Doctor,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,NIKOL,46,GEN,YOHANBHAI DUDHABHAI CHRISTIAN,M,49,IND,5,GEN,1524,212460,143994,1.06,258,0.18,67.77,14,2.17,TRUE,2,IND,10809,RAKHIAL,FALSE,TRUE,0,FALSE,FALSE,TRUE,yes,AEGJ13153,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,NIKOL,46,GEN,PARMAR SURESHBHAI DAHYABHAI,M,52,BSP,6,GEN,1266,212460,143994,0.88,553,0.38,67.77,14,2.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13155,State-based Party (Other State),16651,10th Pass,Business,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,NIKOL,46,GEN,DAHYABHAI SOLANKI,M,60,LJP,7,GEN,713,212460,143994,0.5,157,0.11,67.77,14,2.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13161,State-based Party (Other State),5029,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,NIKOL,46,GEN,MANSURI JAMIL AHEMAD MAHEBOOB RAHIMBAKSH,M,66,IND,8,GEN,556,212460,143994,0.39,44,0.03,67.77,14,2.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13166,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Ahmedabad,North Gujarat,NIKOL,46,GEN,SAIYED MO.FARUK RIYASATALI,M,32,SP,9,GEN,512,212460,143994,0.36,130,0.09,67.77,14,2.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13163,State-based Party (Other State),7425,8th Pass,Small Business or Self-employed,Shop Keeper,Social Work,,State Assembly Election (AE)
